dcterms:identifier,dcterms:image
b063c8bb-675b-4c5b-be88-fbc765550b90_004,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_005,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_006,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_007,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_008,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_009,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_010,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_011,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_012,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
b063c8bb-675b-4c5b-be88-fbc765550b90_013,https://agorha.inha.fr/ark:/54721/57ce8be3-e31b-4305-b5fe-0cdb7d05f509/doc/0bb49263-db26-47b0-9075-35b95171a9a4/original.JPG
f4669a0c-85e0-433e-b9a7-eff4f5d4de47_001,https://agorha.inha.fr/ark:/54721/ad794e69-5fbd-4876-8f92-745acdbc588b/doc/c92f6953-a864-4139-abff-a4b08875d141/original.jpg
f4669a0c-85e0-433e-b9a7-eff4f5d4de47_002,https://agorha.inha.fr/ark:/54721/ad794e69-5fbd-4876-8f92-745acdbc588b/doc/c92f6953-a864-4139-abff-a4b08875d141/original.jpg
f4669a0c-85e0-433e-b9a7-eff4f5d4de47_003,https://agorha.inha.fr/ark:/54721/ad794e69-5fbd-4876-8f92-745acdbc588b/doc/c92f6953-a864-4139-abff-a4b08875d141/original.jpg
f4669a0c-85e0-433e-b9a7-eff4f5d4de47_004,https://agorha.inha.fr/ark:/54721/ad794e69-5fbd-4876-8f92-745acdbc588b/doc/c92f6953-a864-4139-abff-a4b08875d141/original.jpg
5f69aa87-a186-4293-a30a-7a4e210d2959_001,https://agorha.inha.fr/ark:/54721/fb76923b-bd11-4598-8f91-7dedd920d0b5/doc/95646cf2-e0cd-4464-8e6f-71da9802cc8e/original.JPG
5f69aa87-a186-4293-a30a-7a4e210d2959_002,https://agorha.inha.fr/ark:/54721/fb76923b-bd11-4598-8f91-7dedd920d0b5/doc/95646cf2-e0cd-4464-8e6f-71da9802cc8e/original.JPG
5f69aa87-a186-4293-a30a-7a4e210d2959_003,https://agorha.inha.fr/ark:/54721/fb76923b-bd11-4598-8f91-7dedd920d0b5/doc/95646cf2-e0cd-4464-8e6f-71da9802cc8e/original.JPG
5f69aa87-a186-4293-a30a-7a4e210d2959_004,https://agorha.inha.fr/ark:/54721/fb76923b-bd11-4598-8f91-7dedd920d0b5/doc/95646cf2-e0cd-4464-8e6f-71da9802cc8e/original.JPG
5f69aa87-a186-4293-a30a-7a4e210d2959_005,https://agorha.inha.fr/ark:/54721/fb76923b-bd11-4598-8f91-7dedd920d0b5/doc/95646cf2-e0cd-4464-8e6f-71da9802cc8e/original.JPG
d72216cf-0048-4507-b281-e55a93248f32_001,https://agorha.inha.fr/ark:/54721/248dc4c7-2c70-4e3b-8642-0bea0e5ba302/doc/c06bfe29-9d46-48b7-b105-fb144b162252/original.JPG
d72216cf-0048-4507-b281-e55a93248f32_002,https://agorha.inha.fr/ark:/54721/248dc4c7-2c70-4e3b-8642-0bea0e5ba302/doc/c06bfe29-9d46-48b7-b105-fb144b162252/original.JPG
d72216cf-0048-4507-b281-e55a93248f32_003,https://agorha.inha.fr/ark:/54721/248dc4c7-2c70-4e3b-8642-0bea0e5ba302/doc/c06bfe29-9d46-48b7-b105-fb144b162252/original.JPG
834329af-1605-4f2b-bf92-f90d6fbdd77f_001,https://agorha.inha.fr/ark:/54721/cdec0d57-e098-4ae6-a1e0-e6f93338888d/doc/3369cb03-2892-4c48-9f43-eef0c8074df0/original.JPG
834329af-1605-4f2b-bf92-f90d6fbdd77f_002,https://agorha.inha.fr/ark:/54721/cdec0d57-e098-4ae6-a1e0-e6f93338888d/doc/3369cb03-2892-4c48-9f43-eef0c8074df0/original.JPG
834329af-1605-4f2b-bf92-f90d6fbdd77f_003,https://agorha.inha.fr/ark:/54721/cdec0d57-e098-4ae6-a1e0-e6f93338888d/doc/3369cb03-2892-4c48-9f43-eef0c8074df0/original.JPG
caa68f56-7e8a-46ec-af7b-9366c14cc826_006,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_007,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_001,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_002,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_003,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_004,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_005,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
caa68f56-7e8a-46ec-af7b-9366c14cc826_008,https://agorha.inha.fr/ark:/54721/23f7cf3a-8555-401f-8bd7-36b19ad8e275/doc/2f763ba0-4123-496e-894a-48cb26276367/original.jpg
86a46f48-ee8e-42b5-95b2-fda0c1afb700_001,https://agorha.inha.fr/ark:/54721/126ff03b-7ec3-439b-bf88-ca5a4702f769/doc/1af2da2c-fcea-40fd-9f05-6afb94ca3526/original.jpg
86a46f48-ee8e-42b5-95b2-fda0c1afb700_002,https://agorha.inha.fr/ark:/54721/126ff03b-7ec3-439b-bf88-ca5a4702f769/doc/1af2da2c-fcea-40fd-9f05-6afb94ca3526/original.jpg
86a46f48-ee8e-42b5-95b2-fda0c1afb700_003,https://agorha.inha.fr/ark:/54721/126ff03b-7ec3-439b-bf88-ca5a4702f769/doc/1af2da2c-fcea-40fd-9f05-6afb94ca3526/original.jpg
65c5785a-48a0-4225-83b8-c84aa4991d1e_001,https://agorha.inha.fr/ark:/54721/50822868-8fd9-4342-a06f-09798361bbf7/doc/7c68a440-30ad-4cca-bad8-fb0eeca1f53c/original.jpg
65c5785a-48a0-4225-83b8-c84aa4991d1e_003,https://agorha.inha.fr/ark:/54721/50822868-8fd9-4342-a06f-09798361bbf7/doc/7c68a440-30ad-4cca-bad8-fb0eeca1f53c/original.jpg
65c5785a-48a0-4225-83b8-c84aa4991d1e_002,https://agorha.inha.fr/ark:/54721/50822868-8fd9-4342-a06f-09798361bbf7/doc/7c68a440-30ad-4cca-bad8-fb0eeca1f53c/original.jpg
2610ce73-190c-43dc-bf10-5dabe5e690b6_001,https://agorha.inha.fr/ark:/54721/fdddf35d-0dda-4400-8412-9d80944d361a/doc/b5521f69-fd46-4b14-919e-423537cda7ed/original.jpg
60707a74-8638-4438-9bf9-9f2f9ee6e7f5_001,https://agorha.inha.fr/ark:/54721/2964309f-240d-498a-b256-b0b66a8ab9c2/doc/b8eec16a-81d3-4c5c-b84c-771e22d464f9/original.jpg
60707a74-8638-4438-9bf9-9f2f9ee6e7f5_002,https://agorha.inha.fr/ark:/54721/2964309f-240d-498a-b256-b0b66a8ab9c2/doc/b8eec16a-81d3-4c5c-b84c-771e22d464f9/original.jpg
60707a74-8638-4438-9bf9-9f2f9ee6e7f5_003,https://agorha.inha.fr/ark:/54721/2964309f-240d-498a-b256-b0b66a8ab9c2/doc/b8eec16a-81d3-4c5c-b84c-771e22d464f9/original.jpg
99d947ed-5007-4890-b33a-a36455c594a3_001,https://agorha.inha.fr/ark:/54721/7751282d-ff1c-4419-b622-87cd30f79057/doc/703f7c76-472f-477f-918a-2cc93a436001/original.jpg
99d947ed-5007-4890-b33a-a36455c594a3_002,https://agorha.inha.fr/ark:/54721/7751282d-ff1c-4419-b622-87cd30f79057/doc/703f7c76-472f-477f-918a-2cc93a436001/original.jpg
99d947ed-5007-4890-b33a-a36455c594a3_003,https://agorha.inha.fr/ark:/54721/7751282d-ff1c-4419-b622-87cd30f79057/doc/703f7c76-472f-477f-918a-2cc93a436001/original.jpg
fea82c7f-5516-456d-9ed8-a5a82782ddd7_001,https://agorha.inha.fr/ark:/54721/48bb741b-6e12-4a56-8fb1-18c2fcbbd892/doc/b79014c2-7009-425a-bd33-6e2afc06b81a/original.jpg
fea82c7f-5516-456d-9ed8-a5a82782ddd7_002,https://agorha.inha.fr/ark:/54721/48bb741b-6e12-4a56-8fb1-18c2fcbbd892/doc/b79014c2-7009-425a-bd33-6e2afc06b81a/original.jpg
fea82c7f-5516-456d-9ed8-a5a82782ddd7_003,https://agorha.inha.fr/ark:/54721/48bb741b-6e12-4a56-8fb1-18c2fcbbd892/doc/b79014c2-7009-425a-bd33-6e2afc06b81a/original.jpg
46c5659b-31da-44d1-8bfc-2319d84018af_001,https://agorha.inha.fr/ark:/54721/7cd90ba7-fef4-4df6-91f9-fd8f2edb32ff/doc/7500023d-a582-49a4-8353-7c0c2773fd04/original.jpg
46c5659b-31da-44d1-8bfc-2319d84018af_002,https://agorha.inha.fr/ark:/54721/7cd90ba7-fef4-4df6-91f9-fd8f2edb32ff/doc/7500023d-a582-49a4-8353-7c0c2773fd04/original.jpg
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_008,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_009,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_010,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_011,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_012,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_013,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_014,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_001,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_002,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_003,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_004,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_005,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_006,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_007,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
58001e4b-35d8-4fda-9e34-b8870b3ce4cd_015,https://agorha.inha.fr/ark:/54721/6db99c94-13cb-4859-81ff-0cea15a7a57a/doc/11a4287a-a570-486b-b049-b7d49cfe5ac2/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_001,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_002,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_003,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_005,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_006,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
cb536c48-7ae3-427f-9716-f94df2e37ef6_004,https://agorha.inha.fr/ark:/54721/f1015118-448f-43ec-a9fc-bd23adc9c6cf/doc/a6bda523-8a84-4b9a-8dba-04243a48cfe0/original.JPG
64882ef7-5ee7-402d-97ae-ee546e04dcd9_002,
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_001,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_002,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_003,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_004,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_005,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_006,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_007,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_008,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_009,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_010,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_011,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_012,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_015,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_016,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_017,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_018,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_013,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
ef31605a-64e2-4d3e-9f4a-9a02949c18b7_014,https://agorha.inha.fr/ark:/54721/e0e4f318-fd9f-4a25-8d14-b98ffe915567/doc/d7584134-6648-41c9-9c7f-a9120be84583/original.jpg
d29b3925-4543-41d6-97ec-def08f53003d_001,https://agorha.inha.fr/ark:/54721/f7773703-59e4-4029-9742-e814fd284536/doc/9b70713a-5171-4fc9-b014-6565df749c40/original.jpg
d29b3925-4543-41d6-97ec-def08f53003d_002,https://agorha.inha.fr/ark:/54721/f7773703-59e4-4029-9742-e814fd284536/doc/9b70713a-5171-4fc9-b014-6565df749c40/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_001,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_002,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_003,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_004,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_005,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
56466e57-cad1-4a30-82d3-e8b311d0611a_006,https://agorha.inha.fr/ark:/54721/ffcc7a77-28ba-4758-9c81-dcc402ca87ce/doc/e892b70f-ffb5-49f0-b816-e0ef22e800ff/original.jpg
50850042-b83c-441b-863d-a5e9902ce75a_001,https://agorha.inha.fr/ark:/54721/c41ff92c-6b71-4380-a925-b78bb66802a9/doc/d08576b6-dd51-4900-8961-4ca8206fc2d7/original.jpg
50850042-b83c-441b-863d-a5e9902ce75a_002,https://agorha.inha.fr/ark:/54721/c41ff92c-6b71-4380-a925-b78bb66802a9/doc/d08576b6-dd51-4900-8961-4ca8206fc2d7/original.jpg
50850042-b83c-441b-863d-a5e9902ce75a_003,https://agorha.inha.fr/ark:/54721/c41ff92c-6b71-4380-a925-b78bb66802a9/doc/d08576b6-dd51-4900-8961-4ca8206fc2d7/original.jpg
86039916-0bcf-49e2-9e8d-90bcef36ee33_001,https://agorha.inha.fr/ark:/54721/dc42a5dc-e420-4746-b4ee-f04f521f3425/doc/df54b375-0e5d-4627-ba45-521df9fb6469/original.jpg
86039916-0bcf-49e2-9e8d-90bcef36ee33_003,https://agorha.inha.fr/ark:/54721/dc42a5dc-e420-4746-b4ee-f04f521f3425/doc/df54b375-0e5d-4627-ba45-521df9fb6469/original.jpg
86039916-0bcf-49e2-9e8d-90bcef36ee33_004,https://agorha.inha.fr/ark:/54721/dc42a5dc-e420-4746-b4ee-f04f521f3425/doc/df54b375-0e5d-4627-ba45-521df9fb6469/original.jpg
86039916-0bcf-49e2-9e8d-90bcef36ee33_005,https://agorha.inha.fr/ark:/54721/dc42a5dc-e420-4746-b4ee-f04f521f3425/doc/df54b375-0e5d-4627-ba45-521df9fb6469/original.jpg
86039916-0bcf-49e2-9e8d-90bcef36ee33_002,https://agorha.inha.fr/ark:/54721/dc42a5dc-e420-4746-b4ee-f04f521f3425/doc/df54b375-0e5d-4627-ba45-521df9fb6469/original.jpg
5c8ca1f4-9182-4b3f-89e7-a8490dd98fca_001,https://agorha.inha.fr/ark:/54721/f480a663-6702-49a1-9838-3225023effc0/doc/d6a91da5-2c06-425d-8d24-631a85b093db/original.jpg
5c8ca1f4-9182-4b3f-89e7-a8490dd98fca_002,https://agorha.inha.fr/ark:/54721/f480a663-6702-49a1-9838-3225023effc0/doc/d6a91da5-2c06-425d-8d24-631a85b093db/original.jpg
5c8ca1f4-9182-4b3f-89e7-a8490dd98fca_003,https://agorha.inha.fr/ark:/54721/f480a663-6702-49a1-9838-3225023effc0/doc/d6a91da5-2c06-425d-8d24-631a85b093db/original.jpg
673e9faf-8e20-421f-bdc6-728a674a83e4_001,https://agorha.inha.fr/ark:/54721/6d098b63-81f3-4f8f-8399-2a19fdc733d9/doc/8adf7832-7cd6-40e2-a271-3fbc74f2684a/original.jpg
50f1bc23-e405-4530-a687-4cb9678ed1c2_001,https://agorha.inha.fr/ark:/54721/6653756a-a112-4ce0-a58b-f0fe003b3dc8/doc/14ee28b5-d60e-4024-8aab-906faf2a5c7b/original.jpg
50f1bc23-e405-4530-a687-4cb9678ed1c2_002,https://agorha.inha.fr/ark:/54721/6653756a-a112-4ce0-a58b-f0fe003b3dc8/doc/14ee28b5-d60e-4024-8aab-906faf2a5c7b/original.jpg
50f1bc23-e405-4530-a687-4cb9678ed1c2_004,https://agorha.inha.fr/ark:/54721/6653756a-a112-4ce0-a58b-f0fe003b3dc8/doc/14ee28b5-d60e-4024-8aab-906faf2a5c7b/original.jpg
50f1bc23-e405-4530-a687-4cb9678ed1c2_003,https://agorha.inha.fr/ark:/54721/6653756a-a112-4ce0-a58b-f0fe003b3dc8/doc/14ee28b5-d60e-4024-8aab-906faf2a5c7b/original.jpg
50f1bc23-e405-4530-a687-4cb9678ed1c2_005,https://agorha.inha.fr/ark:/54721/6653756a-a112-4ce0-a58b-f0fe003b3dc8/doc/14ee28b5-d60e-4024-8aab-906faf2a5c7b/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_001,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_002,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_003,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_004,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_005,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
7438e0b0-955c-4df5-a91a-f2556805c50b_006,https://agorha.inha.fr/ark:/54721/cdbf304f-86e3-43c8-aac7-7aa1cd3d7658/doc/8dab8522-a797-4514-9ee1-a2b25662cae3/original.jpg
6cdee5ed-7a89-42ed-8e36-72f3a29c3fa4_003,https://agorha.inha.fr/ark:/54721/816b03bc-4123-4db6-88fc-53a6ff460119/doc/3ccab7d6-44ed-4cc5-8a53-c0a9403fb9a0/original.jpg
6cdee5ed-7a89-42ed-8e36-72f3a29c3fa4_001,https://agorha.inha.fr/ark:/54721/816b03bc-4123-4db6-88fc-53a6ff460119/doc/3ccab7d6-44ed-4cc5-8a53-c0a9403fb9a0/original.jpg
6cdee5ed-7a89-42ed-8e36-72f3a29c3fa4_002,https://agorha.inha.fr/ark:/54721/816b03bc-4123-4db6-88fc-53a6ff460119/doc/3ccab7d6-44ed-4cc5-8a53-c0a9403fb9a0/original.jpg
6cdee5ed-7a89-42ed-8e36-72f3a29c3fa4_004,https://agorha.inha.fr/ark:/54721/816b03bc-4123-4db6-88fc-53a6ff460119/doc/3ccab7d6-44ed-4cc5-8a53-c0a9403fb9a0/original.jpg
